Image;Height;Width;Length;Label
data/1/1634_28_DO.jpg;64;31;2;DO
data/0/351_2_GIỮ.jpg;64;61;3;GIỮ
data/1/1071_4_NGĂN.jpg;64;54;4;NGĂN
data/0/806_4_ĐỊNH.jpg;64;80;4;ĐỊNH
data/1/1197_3_THU.jpg;64;48;3;THU
data/1/1497_2_LÀ.jpg;64;21;2;LÀ
data/1/1958_9_NHIÊN.jpg;64;48;5;NHIÊN
data/0/607_3_GIA.jpg;64;76;3;GIA
data/1/1177_2_CÁC.jpg;64;57;3;CÁC
data/0/903_9_QUÂN.jpg;64;83;4;QUÂN
data/0/172_17_TUẦN.jpg;64;58;4;TUẦN
data/1/1185_6_KẾ.jpg;64;38;2;KẾ
data/0/350_0_BIÊN.jpg;64;110;4;BIÊN
data/1/1552_9_DƯỚI.jpg;64;54;4;DƯỚI
data/0/608_5_HAI.jpg;64;57;3;HAI
data/1/1389_0_BẮC.jpg;64;59;3;BẮC
data/0/334_10_HÒA.jpg;64;91;3;HÒA
data/0/496_16_NƯỚC.jpg;64;89;4;NƯỚC
data/1/1380_24_ĐẠI..jpg;64;40;4;ĐẠI.
data/0/999_0_BỘT.jpg;64;69;3;BỘT
data/0/627_22_XÁC.jpg;64;75;3;XÁC
data/1/1234_9_CÂY.jpg;64;53;3;CÂY
data/1/1962_21_ỚT.jpg;64;37;2;ỚT
data/0/208_19_CHÍNH.jpg;64;68;5;CHÍNH
data/1/1354_0_BANDWIDTH.jpg;64;104;9;BANDWIDTH
data/0/877_5_TỰ.jpg;64;64;2;TỰ
data/1/1197_8_3.jpg;64;22;1;3
data/0/585_1_VIỆN.jpg;64;85;4;VIỆN
data/1/1878_7_KẾT.jpg;64;56;3;KẾT
data/0/75_5_NHIỄM.jpg;64;155;5;NHIỄM
data/0/650_3_LÀM.jpg;64;38;3;LÀM
data/0/781_11_LƯỢNG.jpg;64;78;5;LƯỢNG
data/1/1632_9_SOÁT.jpg;64;91;4;SOÁT
data/1/1756_3_NAM.jpg;64;69;3;NAM
data/1/1404_0_BẢO.jpg;64;65;3;BẢO
data/1/1054_0_BỐI.jpg;64;61;3;BỐI
data/1/1549_1_THÁNG.jpg;64;172;5;THÁNG
data/1/1528_10_GỌN.jpg;64;80;3;GỌN
data/0/252_2_ĐỘI.jpg;64;47;3;ĐỘI
data/1/1543_8_TRÚ.jpg;64;43;3;TRÚ
data/1/1153_25_THUỘC.jpg;64;57;5;THUỘC
data/1/1844_7_PHÁT.jpg;64;114;4;PHÁT
data/1/1262_12_LẮNG.jpg;64;55;4;LẮNG
data/1/1779_7_QUỐC.jpg;64;96;4;QUỐC
data/1/1344_22_CHO.jpg;64;46;3;CHO
data/1/1221_1_ACCESSED.jpg;64;131;8;ACCESSED
data/1/1974_17_CHÍNH.jpg;64;125;5;CHÍNH
data/0/690_3_LONG.jpg;64;110;4;LONG
data/1/1267_4_TRỊ.jpg;64;44;3;TRỊ
data/0/717_14_BỆNH.jpg;64;95;4;BỆNH
data/0/2_1_KEYES.jpg;64;119;5;KEYES
data/0/572_17_CỦA.jpg;64;37;3;CỦA
data/1/1188_32_THÚC.jpg;64;42;4;THÚC
data/0/382_14_PHÔI.jpg;64;67;4;PHÔI
data/1/1014_3_CŨNG.jpg;64;100;4;CŨNG
data/0/927_8_CÀI.jpg;64;47;3;CÀI
data/0/951_2_ĐÀO.jpg;64;80;3;ĐÀO
data/1/1855_0_BÊN.jpg;64;84;3;BÊN
data/0/780_11_NGUYỆN.jpg;64;95;6;NGUYỆN
data/1/1842_9_HÍ.jpg;64;35;2;HÍ
data/0/333_1_ĐÃ.jpg;64;42;2;ĐÃ
data/0/855_11_RẰM.jpg;64;65;3;RẰM
data/1/1615_14_NAY.jpg;64;62;3;NAY
data/1/1870_5_HỌ.jpg;64;57;2;HỌ
data/0/152_14_NHƯỜNG.jpg;64;100;6;NHƯỜNG
data/1/1407_4_PHIÊN.jpg;64;109;5;PHIÊN
data/1/1162_5_QUÂN.jpg;64;88;4;QUÂN
data/0/72_0_BỘ.jpg;64;31;2;BỘ
data/0/85_4_LỰC.jpg;64;74;3;LỰC
data/0/445_3_LẦN.jpg;64;74;3;LẦN
data/0/569_21_HÌNH.jpg;64;59;4;HÌNH
data/0/582_18_TẠI.jpg;64;38;3;TẠI
data/1/1185_0_ẤY.jpg;64;41;2;ẤY
data/1/1545_9_THIẾU.jpg;64;91;5;THIẾU
"data/1/1875_34_VỰC"".jpg";64;48;4;"VỰC"""
data/0/456_3_CATALUNYA.jpg;64;150;9;CATALUNYA
data/1/1987_12_BÀY.jpg;64;47;3;BÀY
data/1/1110_9_KHẨU.jpg;64;72;4;KHẨU
data/0/384_5_II.jpg;64;33;2;II
data/0/614_2_SỰ.jpg;64;75;2;SỰ
data/1/1949_9_CHỈ.jpg;64;60;3;CHỈ
data/0/464_2_BIỂU.jpg;64;77;4;BIỂU
data/0/621_4_RA.jpg;64;58;2;RA
data/1/1172_3_NHỮNG.jpg;64;124;5;NHỮNG
data/1/1563_8_LÀ.jpg;64;33;2;LÀ
data/0/651_2_SAN.jpg;64;51;3;SAN
data/1/1281_1_VIỆN.jpg;64;89;4;VIỆN
data/1/1393_1_NHÂN.jpg;64;109;4;NHÂN
data/1/1676_1_QUAN.jpg;64;89;4;QUAN
data/1/1529_0_BẾN.jpg;64;56;3;BẾN
data/1/1602_8_KHÁNG.jpg;64;99;5;KHÁNG
data/1/1726_0_2.jpg;64;33;1;2
data/0/134_8_NHANH.jpg;64;75;5;NHANH
data/0/627_10_SÓNG.jpg;64;104;4;SÓNG
data/1/1277_15_LẠI.jpg;64;42;3;LẠI
data/1/1510_7_ĐẾ.jpg;64;27;2;ĐẾ
data/1/1858_7_CỦA.jpg;64;64;3;CỦA
data/0/918_3_700.jpg;64;69;3;700
data/1/1537_7_BIỆT.jpg;64;60;4;BIỆT
data/1/1283_5_CÁC.jpg;64;50;3;CÁC
data/1/1376_8_45.jpg;64;36;2;45
data/1/1885_8_NHẤT.jpg;64;57;4;NHẤT
data/0/889_1_TRÊN.jpg;64;87;4;TRÊN
data/1/1434_6_TRÒ.jpg;64;39;3;TRÒ
data/1/1632_24_PHỦ.jpg;64;81;3;PHỦ
data/1/1527_4_NHIỀU.jpg;64;66;5;NHIỀU
data/1/1535_1_KHÔNG.jpg;64;113;5;KHÔNG
data/0/564_5_XUỐNG.jpg;64;108;5;XUỐNG
data/1/1384_13_CHỮ.jpg;64;46;3;CHỮ
data/0/842_6_RỪNG.jpg;64;83;4;RỪNG
data/1/1056_10_CỔ.jpg;64;32;2;CỔ
data/0/316_4_VÀ.jpg;64;58;2;VÀ
data/1/1156_2_TRIỀU.jpg;64;107;5;TRIỀU
data/0/868_14_ĐIỀU.jpg;64;59;4;ĐIỀU
data/1/1952_4_VONG.jpg;64;108;4;VONG
data/1/1690_6_TỔNG.jpg;64;58;4;TỔNG
data/1/1573_3_TỚI.jpg;64;44;3;TỚI
data/1/1365_8_KHI.jpg;64;49;3;KHI
data/1/1375_11_CHU.jpg;64;90;3;CHU
data/0/571_3_LƯƠNG.jpg;64;89;5;LƯƠNG
data/0/473_19_KHI.jpg;64;37;3;KHI
data/0/589_3_THỬ.jpg;64;62;3;THỬ
data/0/973_10_KIẾN.jpg;64;107;4;KIẾN
data/1/1684_15_ĐẦU.jpg;64;93;3;ĐẦU
data/1/1981_0_BAO.jpg;64;64;3;BAO
data/1/1327_5_ĐỘNGĐẮK.jpg;64;103;7;ĐỘNGĐẮK
data/1/1309_1_ĐƯỢC.jpg;64;70;4;ĐƯỢC
data/0/512_1_VỚI.jpg;64;86;3;VỚI
data/1/1931_18_TRỊ.jpg;64;36;3;TRỊ
data/1/1838_9_CŨ.jpg;64;61;2;CŨ
data/1/1919_36_CÙNG.jpg;64;50;4;CÙNG
data/0/621_6_TIN.jpg;64;68;3;TIN
data/1/1512_9_CỦA.jpg;64;56;3;CỦA
data/0/333_3_DÙNG.jpg;64;76;4;DÙNG
data/0/413_8_BẢN.jpg;64;87;3;BẢN
data/1/1642_2_CÁC.jpg;64;42;3;CÁC
data/0/651_17_CẦM.jpg;64;64;3;CẦM
data/1/1231_4_BẢN.jpg;64;80;3;BẢN
data/0/267_2_VIỆC.jpg;64;83;4;VIỆC
data/1/1291_2_VÀ.jpg;64;38;2;VÀ
data/0/652_17_THÀNH.jpg;64;88;5;THÀNH
data/0/299_0_ARMENIA.jpg;64;195;7;ARMENIA
data/0/88_5_CŨNG.jpg;64;68;4;CŨNG
data/1/1302_2_TRỰC.jpg;64;70;4;TRỰC
data/1/1699_4_DOMAIN.jpg;64;86;6;DOMAIN
data/1/1715_6_TRANG.jpg;64;115;5;TRANG
data/1/1166_12_HIROSHIGE.jpg;64;158;9;HIROSHIGE
data/1/1352_16_LIÊN.jpg;64;62;4;LIÊN
data/1/1651_6_THẤY.jpg;64;117;4;THẤY
data/0/604_0_BAO.jpg;64;71;3;BAO
data/1/1280_1_THƯ.jpg;64;59;3;THƯ
data/1/1820_0_BẢNG.jpg;64;119;4;BẢNG
data/1/1228_9_TỰ.jpg;64;45;2;TỰ
data/0/381_2_500KV.jpg;64;152;5;500KV
data/1/1565_24_ĐỐI.jpg;64;65;3;ĐỐI
data/1/1168_1_THÂN.jpg;64;88;4;THÂN
data/1/1251_5_PHÁP.jpg;64;58;4;PHÁP
data/1/1279_9_KHÁC.jpg;64;108;4;KHÁC
data/0/487_0_BÀ.jpg;64;79;2;BÀ
data/1/1267_11_XẾP.jpg;64;56;3;XẾP
data/1/1052_15_RỐN.jpg;64;72;3;RỐN
data/1/1300_1_TẤN.jpg;64;70;3;TẤN
data/0/455_0_BẮT.jpg;64;69;3;BẮT
data/1/1737_3_CAM.jpg;64;88;3;CAM
data/0/134_1_HƯỞNG.jpg;64;77;5;HƯỞNG
data/1/1692_9_1984.jpg;64;57;4;1984
data/1/1252_5_PHÁP.jpg;64;83;4;PHÁP
data/0/853_1_KHÁC.jpg;64;82;4;KHÁC
data/0/437_24_FRANC.jpg;64;125;5;FRANC
data/0/987_12_VÀ.jpg;64;38;2;VÀ
data/0/759_1_ĐẦU.jpg;64;62;3;ĐẦU
data/0/445_13_CÚP.jpg;64;83;3;CÚP
data/0/7_17_SỐNG.jpg;64;51;4;SỐNG
data/1/1378_0_ANDES.jpg;64;77;5;ANDES
data/1/1437_13_DÙ.jpg;64;31;2;DÙ
data/0/414_16_BẠO.jpg;64;35;3;BẠO
data/0/784_9_KẾT.jpg;64;60;3;KẾT
data/1/1636_0_BAN.jpg;64;112;3;BAN
data/0/992_3_RẰNG.jpg;64;68;4;RẰNG
data/1/1851_6_MỘT.jpg;64;55;3;MỘT
data/0/8_11_NHIỀU.jpg;64;83;5;NHIỀU
data/1/1602_2_QUÂN.jpg;64;89;4;QUÂN
data/0/645_3_GIÓ.jpg;64;59;3;GIÓ
data/0/881_0_BẢO.jpg;64;75;3;BẢO
data/0/785_10_KHU.jpg;64;53;3;KHU
data/0/895_7_CHO.jpg;64;62;3;CHO
data/0/748_4_ĐỘI.jpg;64;63;3;ĐỘI
data/0/735_2_TIẾNG.jpg;64;69;5;TIẾNG
data/0/320_11_CỦA.jpg;64;56;3;CỦA
data/0/441_1_ĐỘI.jpg;64;45;3;ĐỘI
"data/1/1367_0_""BÌNH.jpg";64;125;5;"""BÌNH"
data/0/690_12_ĐÔ.jpg;64;57;2;ĐÔ
data/1/1835_1_CHẤT.jpg;64;59;4;CHẤT
data/0/602_6_TỈNH.jpg;64;52;4;TỈNH
data/1/1298_11_CHƯA.jpg;64;63;4;CHƯA
data/0/786_0_BÓNG.jpg;64;93;4;BÓNG
data/0/660_0_6.jpg;64;38;1;6
data/0/950_18_TOÀN.jpg;64;86;4;TOÀN
data/1/1401_8_BA.jpg;64;32;2;BA
data/0/231_5_ĐÓ.jpg;64;60;2;ĐÓ
data/1/1613_3_LỰC.jpg;64;39;3;LỰC
data/0/973_3_ĐẠO.jpg;64;116;3;ĐẠO
data/0/358_4_NADAL.jpg;64;120;5;NADAL
data/0/652_12_KHÔNG.jpg;64;94;5;KHÔNG
data/0/917_1_XẾP.jpg;64;88;3;XẾP
data/1/1699_12_CHỦ.jpg;64;46;3;CHỦ
data/0/576_5_NHIỀU.jpg;64;88;5;NHIỀU
data/1/1157_4_CHIUDINELLI.jpg;64;111;11;CHIUDINELLI
data/1/1376_7_CÔNG.jpg;64;78;4;CÔNG
data/0/798_11_ĐẤT.jpg;64;48;3;ĐẤT
data/0/438_1_FRANKLIN.jpg;64;124;8;FRANKLIN
data/0/850_18_CÁC.jpg;64;57;3;CÁC
data/0/106_4_ĐỘ.jpg;64;41;2;ĐỘ
data/0/945_18_ĐẶT.jpg;64;30;3;ĐẶT
data/1/1865_12_LIÊN.jpg;64;80;4;LIÊN
data/1/1489_3_BEDOK.jpg;64;167;5;BEDOK
data/0/316_6_HỌC.jpg;64;76;3;HỌC
data/0/897_0_BỘ.jpg;64;50;2;BỘ
data/0/972_6_LÀ.jpg;64;57;2;LÀ
data/0/598_0_BOM.jpg;64;102;3;BOM
data/0/468_8_CÔNG.jpg;64;92;4;CÔNG
data/0/348_7_THÀNH.jpg;64;90;5;THÀNH
data/1/1442_10_SỐ.jpg;64;24;2;SỐ
data/1/1528_4_CÓ.jpg;64;55;2;CÓ
data/1/1998_0_BÀ.jpg;64;34;2;BÀ
data/1/1644_4_VỚI.jpg;64;43;3;VỚI
data/1/1225_2_VÀ.jpg;64;57;2;VÀ
data/1/1159_2_QUÂN.jpg;64;86;4;QUÂN
data/0/551_9_QUÁN.jpg;64;85;4;QUÁN
data/0/533_6_CHUỒNG.jpg;64;81;6;CHUỒNG
data/1/1876_1_NÓI.jpg;64;59;3;NÓI
data/0/123_7_LỢI.jpg;64;35;3;LỢI
data/1/1158_6_CỦA.jpg;64;48;3;CỦA
data/0/979_4_ĐỂ.jpg;64;60;2;ĐỂ
data/1/1388_13_NGƯỜI.jpg;64;86;5;NGƯỜI
data/1/1463_11_LỚN.jpg;64;64;3;LỚN
data/0/635_2_HẤP.jpg;64;99;3;HẤP
data/0/715_5_LÃNH.jpg;64;84;4;LÃNH
data/0/932_12_TV.jpg;64;41;2;TV
data/1/1380_4_XỨNG.jpg;64;49;4;XỨNG
data/0/639_4_ĐẠI.jpg;64;39;3;ĐẠI
data/0/969_9_1945.jpg;64;110;4;1945
data/1/1610_13_SAU.jpg;64;50;3;SAU
data/0/490_12_VÀ.jpg;64;38;2;VÀ
data/0/609_7_THIẾT.jpg;64;108;5;THIẾT
data/0/751_5_DÀI.jpg;64;64;3;DÀI
data/0/134_21_NỔI.jpg;64;44;3;NỔI
data/0/960_1_NÀY.jpg;64;48;3;NÀY
data/1/1442_8_LẠI.jpg;64;28;3;LẠI
data/1/1624_0_BÃI.jpg;64;64;3;BÃI
data/1/1865_3_QUỐC.jpg;64;90;4;QUỐC
data/0/721_6_VÀO.jpg;64;79;3;VÀO
data/0/67_10_NÓI.jpg;64;46;3;NÓI
data/0/480_6_NHÂN.jpg;64;98;4;NHÂN
data/1/1120_16_LÀM.jpg;64;78;3;LÀM
data/1/1543_14_CỦA.jpg;64;50;3;CỦA
data/0/125_6_TRẦN.jpg;64;59;4;TRẦN
data/0/857_2_TRUYỀN.jpg;64;126;6;TRUYỀN
data/1/1233_0_BỞI.jpg;64;71;3;BỞI
data/1/1805_0_BILL.jpg;64;72;4;BILL
data/0/0_13_BẰNG.jpg;64;75;4;BẰNG
data/1/1010_8_PHÂN.jpg;64;112;4;PHÂN
data/1/1750_0_BAO.jpg;64;100;3;BAO
data/0/17_2_VƯƠNG.jpg;64;176;5;VƯƠNG
data/1/1479_2_THUẬN.jpg;64;69;5;THUẬN
data/0/609_14_17.jpg;64;57;2;17
data/0/306_13_TRỌNG.jpg;64;82;5;TRỌNG
data/1/1348_4_ROCK.jpg;64;64;4;ROCK
data/1/1474_3_CÔ.jpg;64;62;2;CÔ
data/1/1897_2_VÀ.jpg;64;46;2;VÀ
data/1/1528_8_TINH.jpg;64;89;4;TINH
data/0/679_10_TỔNG.jpg;64;88;4;TỔNG
data/1/1922_4_PHÍA.jpg;64;62;4;PHÍA
data/0/25_13_MICROSOFT.jpg;64;117;9;MICROSOFT
data/0/814_2_NGHIỆP.jpg;64;134;6;NGHIỆP
data/1/1413_13_DÂN.jpg;64;96;3;DÂN
data/0/561_0_BẤT.jpg;64;79;3;BẤT
data/1/1888_2_CỘT.jpg;64;47;3;CỘT
data/0/631_17_NƯỚC.jpg;64;62;4;NƯỚC
data/1/1070_2_THẮNG.jpg;64;85;5;THẮNG
data/1/1965_2_CHIẾU.jpg;64;114;5;CHIẾU
data/0/840_10_MỘT.jpg;64;45;3;MỘT
data/0/320_9_THỨ.jpg;64;53;3;THỨ
data/0/436_2_ÂM.jpg;64;71;2;ÂM
data/1/1158_14_SỐ.jpg;64;34;2;SỐ
data/1/1301_3_Ở.jpg;64;34;1;Ở
data/0/273_0_ACTION.jpg;64;97;6;ACTION
data/0/784_7_VÀO.jpg;64;66;3;VÀO
data/0/549_7_CẤP.jpg;64;82;3;CẤP
data/1/1195_21_KHÓA.jpg;64;69;4;KHÓA
data/1/1907_0_BIẾN.jpg;64;76;4;BIẾN
data/0/660_2_ĐÌNH.jpg;64;104;4;ĐÌNH
data/1/1960_3_TẠO.jpg;64;72;3;TẠO
data/0/329_12_ĐƯỢC.jpg;64;110;4;ĐƯỢC
data/0/92_2_SỞ.jpg;64;50;2;SỞ
data/1/1241_8_ÁP.jpg;64;40;2;ÁP
data/1/1563_10_NHÀ.jpg;64;60;3;NHÀ
data/0/873_1_GIẢI.jpg;64;87;4;GIẢI
data/1/1669_1_THẤT.jpg;64;62;4;THẤT
data/0/531_34_NGOẠI.jpg;64;56;5;NGOẠI
data/1/1828_10_SỰ.jpg;64;32;2;SỰ
data/0/581_4_TRONG.jpg;64;126;5;TRONG
data/0/435_12_CÒN.jpg;64;41;3;CÒN
data/1/1637_7_SÁU.jpg;64;79;3;SÁU
data/1/1886_4_QUỐC.jpg;64;83;4;QUỐC
"data/0/331_18_NÀY"".jpg";64;63;4;"NÀY"""
data/0/883_3_HẢI.jpg;64;69;3;HẢI
data/1/1218_7_MỸ.jpg;64;69;2;MỸ
data/1/1941_23_NỐI.jpg;64;71;3;NỐI
data/1/1873_9_ĐỂ.jpg;64;58;2;ĐỂ
data/1/1259_3_ĐỐI.jpg;64;51;3;ĐỐI
data/1/1767_18_ĐỐI.jpg;64;82;3;ĐỐI
data/1/1327_6_NÔNG.jpg;64;63;4;NÔNG
data/1/1018_8_KẾT.jpg;64;45;3;KẾT
data/1/1202_6_MỘT.jpg;64;77;3;MỘT
data/0/890_14_RECORDS.jpg;64;109;7;RECORDS
data/1/1852_3_HỒ.jpg;64;66;2;HỒ
data/0/539_7_LÀ.jpg;64;36;2;LÀ
data/1/1385_11_CẢNG.jpg;64;78;4;CẢNG
data/1/1140_4_NĂM.jpg;64;99;3;NĂM
data/0/594_27_TOÀN.jpg;64;87;4;TOÀN
data/1/1138_1_CŨNG.jpg;64;65;4;CŨNG
data/1/1305_12_VŨ.jpg;64;41;2;VŨ
data/1/1097_12_Ở.jpg;64;27;1;Ở
data/0/855_12_THÁNG.jpg;64;86;5;THÁNG
data/1/1924_6_VI.jpg;64;31;2;VI
data/1/1380_11_TRÁNG.jpg;64;64;5;TRÁNG
data/1/1634_13_NHẤT.jpg;64;58;4;NHẤT
data/0/242_0_BÀ.jpg;64;65;2;BÀ
data/1/1283_0_BÁNH.jpg;64;74;4;BÁNH
data/0/569_22_ÍT.jpg;64;26;2;ÍT
data/1/1130_3_APEC.jpg;64;143;4;APEC
data/1/1264_23_HỘI.jpg;64;40;3;HỘI
data/1/1592_4_HIỆN.jpg;64;92;4;HIỆN
data/0/669_0_BIỂN.jpg;64;104;4;BIỂN
data/1/1484_2_VÀ.jpg;64;36;2;VÀ
data/0/903_12_BIỂN.jpg;64;72;4;BIỂN
data/1/1836_4_THỊ.jpg;64;85;3;THỊ
data/0/713_7_QUYỀN.jpg;64;84;5;QUYỀN
data/1/1095_3_BÙ.jpg;64;63;2;BÙ
data/0/258_0_BỞI.jpg;64;55;3;BỞI
data/1/1082_20_RẰNG.jpg;64;134;4;RẰNG
data/0/457_8_TỐ.jpg;64;48;2;TỐ
data/1/1541_11_TRONG.jpg;64;91;5;TRONG
data/1/1308_14_CỦA.jpg;64;53;3;CỦA
data/0/720_21_NƯỚC.jpg;64;96;4;NƯỚC
data/0/548_12_LA.jpg;64;32;2;LA
data/1/1856_9_THÔNG.jpg;64;103;5;THÔNG
data/1/1714_6_KHANG.jpg;64;121;5;KHANG
data/1/1482_5_THÀNH.jpg;64;118;5;THÀNH
data/1/1149_7_VĂN.jpg;64;58;3;VĂN
data/0/373_10_VỚI.jpg;64;49;3;VỚI
data/1/1421_0_BA.jpg;64;36;2;BA
data/0/208_18_THỐNG.jpg;64;68;5;THỐNG
data/1/1124_1_QUÂN.jpg;64;120;4;QUÂN
data/1/1637_6_MƯỜI.jpg;64;92;4;MƯỜI
data/0/80_4_HOẠT.jpg;64;72;4;HOẠT
data/0/810_0_BÓNG.jpg;64;91;4;BÓNG
data/0/531_4_KHÁNG.jpg;64;63;5;KHÁNG
data/1/1050_12_ĐỊNH.jpg;64;70;4;ĐỊNH
data/0/975_8_THỨ.jpg;64;72;3;THỨ
data/0/964_1_C.N.N.jpg;64;157;5;C.N.N
data/0/189_18_NHẤT.jpg;64;54;4;NHẤT
data/1/1510_16_NGUYÊN.jpg;64;75;6;NGUYÊN
"data/0/1_0_""1,72.jpg";64;62;5;"""1,72"
data/0/107_0_BĂNG.jpg;64;109;4;BĂNG
data/1/1200_12_DƯỚI.jpg;64;68;4;DƯỚI
data/1/1651_3_DÃ.jpg;64;69;2;DÃ
data/1/1654_11_LÀ.jpg;64;25;2;LÀ
data/1/1817_7_NÓI.jpg;64;83;3;NÓI
data/1/1819_8_VÀO.jpg;64;68;3;VÀO
data/1/1264_15_PHÊ.jpg;64;46;3;PHÊ
data/1/1363_1_KỂ.jpg;64;75;2;KỂ
data/1/1209_10_ĐIỆN.jpg;64;66;4;ĐIỆN
data/0/777_3_CHIPMUNKS.jpg;64;202;9;CHIPMUNKS
data/1/1628_2_TRÍ.jpg;64;53;3;TRÍ
data/1/1015_1_SĨ.jpg;64;47;2;SĨ
data/1/1476_7_TUỔI.jpg;64;78;4;TUỔI
data/0/427_7_SUNFIT.jpg;64;93;6;SUNFIT
data/1/1675_2_HÀNH.jpg;64;94;4;HÀNH
data/0/806_3_KHẲNG.jpg;64;110;5;KHẲNG
data/1/1723_7_LỬA.jpg;64;69;3;LỬA
data/1/1591_3_TRONG.jpg;64;127;5;TRONG
data/1/1336_3_MỚI.jpg;64;54;3;MỚI
data/1/1253_6_SỐ.jpg;64;34;2;SỐ
data/0/273_7_WINDOWS.jpg;64;137;7;WINDOWS
data/0/735_8_ARMENIA.jpg;64;128;7;ARMENIA
data/1/1763_16_ĐỊA.jpg;64;70;3;ĐỊA
data/0/269_5_ĐÓ.jpg;64;60;2;ĐÓ
data/0/401_3_TRIỆT.jpg;64;81;5;TRIỆT
data/0/637_5_CHỒNG.jpg;64;112;5;CHỒNG
data/1/1469_13_CAO.jpg;64;56;3;CAO
data/0/817_3_CÓ.jpg;64;62;2;CÓ
data/0/562_1_HƯỞNG.jpg;64;99;5;HƯỞNG
data/0/453_2_VỀ.jpg;64;52;2;VỀ
"data/0/414_0_""BA.jpg";64;36;3;"""BA"
data/0/303_1_RUGBY.jpg;64;145;5;RUGBY
data/0/7_18_TRUYỀN.jpg;64;67;6;TRUYỀN
data/1/1396_14_LÊN.jpg;64;73;3;LÊN
data/1/1987_9_NO.jpg;64;37;2;NO
data/0/549_13_PHẦN.jpg;64;116;4;PHẦN
data/1/1195_2_SỬ.jpg;64;39;2;SỬ
data/0/449_9_ĐẾN.jpg;64;61;3;ĐẾN
data/1/1409_15_NÀY.jpg;64;57;3;NÀY
data/1/1096_1_ĐẠI.jpg;64;85;3;ĐẠI
data/1/1589_10_TRỤ.jpg;64;54;3;TRỤ
data/0/606_12_NGÀY.jpg;64;71;4;NGÀY
data/1/1040_0_03.jpg;64;43;2;03
data/1/1473_3_MUỐN.jpg;64;75;4;MUỐN
data/1/1802_1_THẾ.jpg;64;57;3;THẾ
data/0/172_2_PHÁP.jpg;64;64;4;PHÁP
data/1/1029_6_ĐỊA.jpg;64;64;3;ĐỊA
data/1/1849_4_VÀ.jpg;64;63;2;VÀ
data/0/421_3_CƠ.jpg;64;76;2;CƠ
data/1/1285_0_ANH.jpg;64;64;3;ANH
data/1/1706_10_3.jpg;64;46;1;3
data/0/641_3_ĐƯỢC.jpg;64;142;4;ĐƯỢC
data/1/1649_19_ĐĂNG.jpg;64;73;4;ĐĂNG
data/0/572_2_NÀY.jpg;64;40;3;NÀY
data/0/692_8_TRÊN.jpg;64;66;4;TRÊN
data/1/1714_15_VĂN.jpg;64;79;3;VĂN
data/1/1558_17_CỦA.jpg;64;83;3;CỦA
data/1/1341_1_LÀ.jpg;64;22;2;LÀ
data/1/1605_2_ĐIỆN.jpg;64;79;4;ĐIỆN
data/1/1126_9_DÂN.jpg;64;62;3;DÂN
data/1/1225_4_WALES.jpg;64;127;5;WALES
data/1/1403_9_ÁO.jpg;64;57;2;ÁO
data/1/1610_2_THÀNH.jpg;64;75;5;THÀNH
data/1/1680_0_ÂM.jpg;64;57;2;ÂM
data/0/733_9_SẢN.jpg;64;74;3;SẢN
data/1/1649_13_BÁO.jpg;64;55;3;BÁO
data/0/941_6_VÀ.jpg;64;27;2;VÀ
data/0/456_7_THỔ.jpg;64;54;3;THỔ
data/0/858_8_JIAO.jpg;64;54;4;JIAO
data/1/1582_0_BẮT.jpg;64;49;3;BẮT
data/0/541_10_NHIỀU.jpg;64;72;5;NHIỀU
data/1/1026_7_TỶ.jpg;64;54;2;TỶ
data/0/767_3_CẢ.jpg;64;41;2;CẢ
data/0/679_7_QUYỀN.jpg;64;113;5;QUYỀN
data/1/1828_16_CÓ.jpg;64;28;2;CÓ
data/1/1934_24_ÂU.jpg;64;35;2;ÂU
data/0/602_1_LOUSIANA.jpg;64;103;8;LOUSIANA
data/0/920_1_NAPAL.jpg;64;123;5;NAPAL
data/1/1735_10_TỬ.jpg;64;38;2;TỬ
"data/1/1525_0_""BẢN.jpg";64;69;4;"""BẢN"
data/1/1207_4_ĐỘNG.jpg;64;108;4;ĐỘNG
data/1/1615_9_CASPIAN.jpg;64;116;7;CASPIAN
data/1/1167_1_NHẠC.jpg;64;103;4;NHẠC
data/0/238_1_KỂ.jpg;64;46;2;KỂ
data/1/1662_15_VÀ.jpg;64;98;2;VÀ
data/1/1588_12_QUÂN.jpg;64;63;4;QUÂN
data/1/1580_3_KHÔNG.jpg;64;83;5;KHÔNG
data/1/1420_0_BẢN.jpg;64;72;3;BẢN
data/0/907_1_SAU.jpg;64;73;3;SAU
data/1/1600_8_GLOBALTRADE.NET.jpg;64;292;15;GLOBALTRADE.NET
data/0/272_3_TỪNG.jpg;64;55;4;TỪNG
data/0/577_6_ĐỘNG.jpg;64;103;4;ĐỘNG
data/0/212_12_PHÁP.jpg;64;85;4;PHÁP
data/1/1759_6_LOẠT.jpg;64;88;4;LOẠT
data/0/29_8_NGỮ.jpg;64;76;3;NGỮ
data/0/633_7_HAY.jpg;64;55;3;HAY
data/1/1229_13_LỜI.jpg;64;35;3;LỜI
data/0/676_0_BAN.jpg;64;58;3;BAN
data/0/437_27_TỶ.jpg;64;43;2;TỶ
data/0/559_25_THIÊN.jpg;64;49;5;THIÊN
data/1/1495_5_BỨC.jpg;64;75;3;BỨC
data/0/493_12_THƯỜNG.jpg;64;86;6;THƯỜNG
data/0/142_24_1904.jpg;64;100;4;1904
